FID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,lat,long
"646",Zonguldak_Turkey,TUR-ZNG,Zonguldak,TU,Turkey,Provincial capital,,"0",,"44490","1",,"41.4559979569","31.7989983592"
"647",Bolu_Turkey,TUR-BOL,Bolu,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.7390039286","31.6119963635"
"648",Cankiri_Turkey,TUR-CNR,Cankiri,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.6070009235","33.6210033979"
"649",Ankara_Turkey,TUR-ANK,Ankara,TU,Turkey,National and provincial capital,,"1","5,000,000 and greater","0","1",UN_Habitat_2020,"39.9290039468","32.8529973769"
"650",Kyrenia_Cyprus,CYP-KYR,Kyrenia,CY,Cyprus,Provincial capital,,"0",,"44900","1",,"35.3259990204","33.3330034155"
"651",Nicosia_Cyprus,CYP-NIC,Nicosia,CY,Cyprus,National and provincial capital,,"0",,"0","1",,"35.1710010679","33.3690033926"
"652",Larnaka_Cyprus,CYP-LRN,Larnaca,CY,Cyprus,Provincial capital,,"0",,"44960","0",,"34.9170030129","33.6359973758"
"653",Paphos_Cyprus,CYP-PPH,Paphos,CY,Cyprus,Provincial capital,,"0",,"44940","1",,"34.7499990554","32.4167043434"
"654",Lemesos_Cyprus,CYP-LMS,Limassol,CY,Cyprus,Provincial capital,,"0",,"44950","0",,"34.6830029961","33.0509974166"
"655",Darnah_Libya,LBY-DRN,Darnah,LY,Libya,Provincial capital,,"0",,"45240","1",,"32.7540059869","22.6389964387"
"656",Marsa Matruh_Egypt,EGY-MNT,Marsa Matruh,EG,Egypt,Provincial capital,,"0",,"45180","1",,"31.3499969500","27.2369973048"
"657",El Minya_Egypt,EGY-AMI,Al Minya,EG,Egypt,Provincial capital,,"0",,"0","0",,"28.0889999599","30.7590033962"
"658",Asyut_Egypt,EGY-ASY,Asyut,EG,Egypt,Provincial capital,,"0",,"0","1",,"27.1839959749","31.1850003674"
"659",Sohag_Egypt,EGY-SUH,Suhaj,EG,Egypt,Provincial capital,,"0",,"0","0",,"26.5449960500","31.6950032979"
"660",Qena_Egypt,EGY-QIN,Qina,EG,Egypt,Provincial capital,,"0",,"0","0",,"26.1620010004","32.7300033022"
"661",El-Kharga_Egypt,EGY-AWA,Al Wadi al Jadid,EG,Egypt,Provincial capital,,"0",,"0","0",,"25.4359980418","30.5569983210"
"662",Aswan_Egypt,EGY-ASN,Aswan,EG,Egypt,Provincial capital,,"0",,"0","1",,"24.0779969372","32.9180043227"
"663",Dumyat_Egypt,EGY-DMY,Dumyat,EG,Egypt,Provincial capital,,"0",,"45151","1",,"31.4219970698","31.8130024139"
"664",Port Said_Egypt,EGY-BSA,Bur Sa'id,EG,Egypt,Provincial capital,,"3","500,000 to 999,999","45140","0",UN_Data_2010_2020,"31.2569999327","32.2920003260"
"665",Alexandria_Egypt,EGY-AIS,Al Iskandariyah,EG,Egypt,Other,,"1","5,000,000 and greater","45165","0",UN_Data_2010_2020,"31.2044939535","29.9051014271"
"666",Kafr el Sheikh_Egypt,EGY-KAS,Kafr ash Shaykh,EG,Egypt,Provincial capital,,"0",,"0","0",,"31.1090039248","30.9359974366"
"667",El Mansura_Egypt,EGY-ADQ,Ad Daqahliyah,EG,Egypt,Provincial capital,,"0",,"0","0",,"31.0390020202","31.3800033326"
"668",Damanhur_Egypt,EGY-ABH,Al Buhayrah,EG,Egypt,Provincial capital,,"0",,"0","0",,"31.0300020259","30.4720024386"
"669",Shibin el Kom_Egypt,EGY-AMN,Al Minufiyah,EG,Egypt,Provincial capital,,"0",,"0","0",,"30.5919990497","30.8999972940"
"670",El Faiyum_Egypt,EGY-AFY,Al Fayyum,EG,Egypt,Provincial capital,,"0",,"0","0",,"29.3166629903","30.8333343533"
"671",Abu Zenima_Egypt,EGY-JSI,Janub Sina',EG,Egypt,Other,,"0",,"48065","0",,"28.8072450446","33.2237343899"
"672",El Tur_Egypt,EGY-JSI,Janub Sina',EG,Egypt,Provincial capital,,"0",,"0","0",,"28.2332970770","33.6167013193"
"673",Tanta_Egypt,EGY-AGH,Al Gharbiyah,EG,Egypt,Provincial capital,,"0",,"0","0",,"30.7790010454","30.9960003220"
"674",Ismailia_Egypt,EGY-AIM,Al Isma'iliyah,EG,Egypt,Provincial capital,,"0",,"48050","0",,"30.5890019752","32.2659993680"
"675",Zagizig_Egypt,EGY-ASH,Ash Sharqiyah,EG,Egypt,Provincial capital,,"0",,"0","0",,"30.5833320086","31.5166594072"
"676",Benha_Egypt,EGY-AQL,Al Qalyubiyah,EG,Egypt,Provincial capital,,"0",,"0","0",,"30.4666650361","31.1833354363"
"677",Cairo_Egypt,EGY-AQH,Al Qahirah,EG,Egypt,National and provincial capital,,"1","5,000,000 and greater","0","0",UN_Data_2010_2020,"30.0779099968","31.2507993180"
"678",Giza_Egypt,EGY-AJI,Al Jizah,EG,Egypt,Other,,"0",,"0","0",,"30.0515130364","31.2209553330"
"679",Suez_Egypt,EGY-ASW,As Suways,EG,Egypt,Other,,"3","500,000 to 999,999","48040","0",UN_Data_2010_2020,"29.9600010694","32.5600024357"
"680",Beni Suef_Egypt,EGY-BSW,Bani Suwayf,EG,Egypt,Provincial capital,,"0",,"0","0",,"29.0760029182","31.0969983088"
"681",Piraeus_Greece,GRC-CGE,Central Greece and Evvoia,GR,Greece,Other,,"5","100,000 to 249,999","42230","0",UN_Data_2010_2020,"37.9562939327","23.6883782968"
"682",Manisa_Turkey,TUR-MAN,Manisa,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.6190000538","27.4290033608"
"683",Izmir_Turkey,TUR-IZM,Izmir,TU,Turkey,Provincial capital,,"2","1,000,000 to 4,999,999","44750","0",UN_Habitat_2020,"38.4329969174","27.1449993123"
"684",Chios_Greece,GRC-AIS,Aegean Islands,GR,Greece,Provincial capital,,"0",,"0","0",,"38.3730029681","26.1389973405"
"685",Aydin_Turkey,TUR-AYD,Aydin,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.8559979276","27.8420044039"
"686",Iraklion_Greece,GRC-CRT,Crete,GR,Greece,Provincial capital,,"5","100,000 to 249,999","43130","0",UN_Data_2010_2020,"35.3379959237","25.1340033298"
"687",Athens_Greece,GRC-CGE,Central Greece and Evvoia,GR,Greece,National capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,"37.9439999862","23.6529993799"
"688",Komatini_Greece,GRC-THR,Thraki,GR,Greece,Provincial capital,,"0",,"0","0",,"41.1333030014","25.4167023742"
"689",Kurdzhali_Bulgaria,BGR-KHS,Khaskovo,BU,Bulgaria,Provincial capital,,"0",,"0","0",,"41.9360039954","25.5680014359"
"690",Kirklareli_Turkey,TUR-KRK,Kirklareli,TU,Turkey,Provincial capital,,"0",,"0","1",,"41.7429990800","27.2259994263"
"691",Edirne_Turkey,TUR-EDR,Edirne,TU,Turkey,Provincial capital,,"0",,"0","1",,"41.6819970043","26.5619974027"
"692",Tekirdag_Turkey,TUR-TKR,Tekirdag,TU,Turkey,Provincial capital,,"0",,"43390","1",,"40.9846950350","27.5166633647"
"693",Thessaloniki_Greece,GRC-MCD,Macedonia,GR,Greece,Other,,"4","250,000 to 499,999","42530","0",UN_Data_2010_2020,"40.6299960363","22.7999973109"
"694",Polygyros_Greece,GRC-MCD,Macedonia,GR,Greece,Provincial capital,,"0",,"0","0",,"40.3810020416","23.4530012905"
"695",Canakkale_Turkey,TUR-CNK,Canakkale,TU,Turkey,Provincial capital,,"0",,"44690","1",,"40.1550029942","26.4140013948"
"696",Balikesir_Turkey,TUR-BLK,Balikesir,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.6479969728","27.8829993398"
"697",Pitesti_Romania,ROM-ARG,Arges,RO,Romania,Provincial capital,,"0",,"0","0",,"44.8540020126","24.8830023493"
"698",Drobeta- Turmu Sererin_Romania,ROM-MHD,Mehedinti,RO,Romania,Provincial capital,,"0",,"0","0",,"44.6380019843","22.6559974024"
"699",Slatina_Romania,ROM-OLT,Olt,RO,Romania,Provincial capital,,"0",,"0","0",,"44.4349980498","24.3710013691"
"700",Craiova_Romania,ROM-DOL,Dolj,RO,Romania,Provincial capital,,"0",,"0","0",,"44.3250000687","23.8130013927"
"701",Alexandria_Romania,ROM-TLR,Teleorman,RO,Romania,Provincial capital,,"0",,"0","0",,"43.9016309780","25.2867063549"
"702",Montana_Bulgaria,BGR-MKH,Mikhaylovgrad,BU,Bulgaria,Provincial capital,,"0",,"0","0",,"43.4140019347","23.2370014277"
"703",Lovec_Bulgaria,BGR-LVC,Lovech,BU,Bulgaria,Provincial capital,,"0",,"0","0",,"43.1379990210","24.7190044025"
"704",Sofia_Bulgaria,BGR-GSO,Grad Sofiya,BU,Bulgaria,National capital and provincial capital enclave,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,"42.7072680587","23.3318703962"
"705",Targoviste_Romania,ROM-DMB,Dimbovita,RO,Romania,Provincial capital,,"0",,"0","0",,"44.9379990357","25.4590023142"
"706",Ploiesti_Romania,ROM-PRH,Prahova,RO,Romania,Provincial capital,,"0",,"0","0",,"44.9360009860","26.0370003289"
"707",Slobozia_Romania,ROM-ILM,Ialomita,RO,Romania,Provincial capital,,"0",,"0","0",,"44.5699979640","27.3819964036"
"708",Bucharest_Romania,ROM-BUC,Bucuresti,RO,Romania,National and provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,"44.4304800149","26.1229684278"
"709",Calarasi_Romania,ROM-CLR,Calarasi,RO,Romania,Provincial capital,,"0",,"0","1",,"44.2040040437","27.4110033723"
"710",Giurgiu_Romania,ROM-GIU,Giurgiu,RO,Romania,Provincial capital,,"0",,"0","1",,"43.9299990142","25.8399993141"
"711",Razgrad_Bulgaria,BGR-RZG,Razgrad,BU,Bulgaria,Provincial capital,,"0",,"0","1",,"43.5339989349","26.5359964447"
"712",Varna_Bulgaria,BGR-VAR,Varna,BU,Bulgaria,Provincial capital,,"4","250,000 to 499,999","43510","1",UN_Data_2010_2020,"43.2060030414","27.9070024136"
"713",Burgas_Bulgaria,BGR-BRG,Burgas,BU,Bulgaria,Provincial capital,,"5","100,000 to 249,999","43500","1",UN_Data_2010_2020,"42.5279969632","27.4640043131"
"714",Constanta_Romania,ROM-CNS,Constanta,RO,Romania,Provincial capital,,"0",,"43560","1",,"44.1330029488","28.6309983864"
"715",Istanbul_Turkey,TUR-IST,Istanbul,TU,Turkey,Provincial capital,,"1","5,000,000 and greater","43420","1",UN_Habitat_2020,"41.0660009628","29.0060014027"
"716",Kocaeli_Turkey,TUR-KOC,Kocaeli,TU,Turkey,Provincial capital,,"0",,"44620","1",,"40.7739959448","29.9230022909"
"717",Sakarya_Turkey,TUR-SKR,Sakarya,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.7666610471","30.4000023188"
"718",Bursa_Turkey,TUR-BUR,Bursa,TU,Turkey,Provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Habitat_2020,"40.1959979301","29.0750042824"
"719",Bilecik_Turkey,TUR-BLC,Bilecik,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.1499989338","29.9829964057"
"720",Eskisehir_Turkey,TUR-ESK,Eskisehir,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.7839960774","30.5190002942"
"721",Kutahya_Turkey,TUR-KTH,Kutahya,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.4190010164","29.9799993312"
"722",Afyon_Turkey,TUR-AFY,Afyon,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.7639989871","30.5399973573"
"723",Usak_Turkey,TUR-USA,Usak,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.6820000137","29.4080044017"
"724",Konya_Turkey,TUR-KON,Konya,TU,Turkey,Provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Habitat_2020,"37.8780029517","32.4819993962"
"725",Denizli_Turkey,TUR-DNZ,Denizli,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.7769960288","29.0860023263"
"726",Isparta_Turkey,TUR-ISP,Isparta,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.7649989600","30.5569983210"
"727",Burdur_Turkey,TUR-BRD,Burdur,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.7166600248","30.2833353463"
"728",Mugla_Turkey,TUR-MUG,Mugla,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.2200040134","28.3670013122"
"729",Antalya_Turkey,TUR-ANT,Antalya,TU,Turkey,Provincial capital,,"2","1,000,000 to 4,999,999","44820","1",UN_Habitat_2020,"36.8929980431","30.7089993644"
"730",Majkop_Russia,RUS-ADY,Respublika Adygeya,RS,Russia,Provincial capital,,"0",,"0","0",,"44.6030010321","40.0879983877"
"731",Sokhumi_Georgia,GEO-ABK,Abkhazia,GG,Georgia,Provincial capital,,"0",,"0","0",,"43.0070039768","40.9889973372"
"732",Elazig_Turkey,TUR-ELZ,Elazig,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.6810009889","39.2259963245"
"733",Malatya_Turkey,TUR-MLT,Malatya,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.3550029796","38.3090043723"
"734",Adiyaman_Turkey,TUR-ADY,Adiyaman,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.7649989600","38.2789983788"
"735",Kahramanmaras_Turkey,TUR-KMA,Kahraman Maras,TU,Turkey,Provincial capital,,"0",,"0","0",,"37.5859979337","36.9369993786"
"736",Sanhurfa_Turkey,TUR-URF,Urfa,TU,Turkey,Provincial capital,,"0",,"0","0",,"37.1590019376","38.7970024442"
"737",Aintab_Turkey,TUR-GZN,Gaziantep,TU,Turkey,Provincial capital,,"0",,"0","0",,"37.0690019948","37.3899963327"
"738",Cherkessk_Russia,RUS-KCH,Karachayevo-Cherkesskaya Resp.,RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"44.2819979815","42.0630033292"
"739",Kirsehir_Turkey,TUR-KRS,Kirsehir,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.1419990779","34.1710024049"
"740",Kayseri_Turkey,TUR-KYS,Kayseri,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.7309959191","35.4789993122"
"741",Nevsehir_Turkey,TUR-NVS,Nevsehir,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.6240039486","34.7239983210"
"742",Nigde_Turkey,TUR-NIG,Nigde,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.9760040294","34.6940014290"
"743",Seyhan_Turkey,TUR-ADA,Adana,TU,Turkey,Provincial capital,,"0",,"0","0",,"36.9999989496","35.3240013597"
"744",Mersin_Turkey,TUR-ICE,Icel,TU,Turkey,Provincial capital,,"0",,"44860","0",,"36.7970039512","34.6460043831"
"745",Antioch_Turkey,TUR-HAT,Hatay,TU,Turkey,Provincial capital,,"0",,"0","0",,"36.2333340082","36.1166763607"
"746",Al Ladhiqiyah_Syria,SYR-ALD,Al Ladhiqiyah,SY,Syria,Provincial capital,,"0",,"45010","1",,"35.5210019855","35.7920013933"
"747",Ammochostos_Cyprus,CYP-FMG,Farmagusta,CY,Cyprus,Provincial capital,,"0",,"44970","0",,"35.1060030582","33.9499983163"
"748",Tartus_Syria,SYR-TRT,Tartus,SY,Syria,Provincial capital,,"0",,"45003","1",,"34.8920010797","35.8980034405"
"749",Tripoli_Lebanon,LBN-ASH,Ash Shamal,LE,Lebanon,Other,,"0",,"45025","0",,"34.3437570269","36.0070743821"
"750",Beirut_Lebanon,LBN-BYR,Bayrut,LE,Lebanon,National and provincial capital,,"2","1,000,000 to 4,999,999","45030","0",UN_Habitat_2020,"33.8833260504","35.4999963753"
"751",Zahle_Lebanon,LBN-ABI,Al Biqa',LE,Lebanon,Provincial capital,,"0",,"0","0",,"33.8429970208","35.9190003381"
"752",B'abda_Lebanon,LBN-JLB,Jabal Lubnan,LE,Lebanon,Provincial capital,,"0",,"0","0",,"33.8333039809","35.5332963210"
"753",Aleppo_Syria,SYR-HAL,Halab,SY,Syria,Other,,"0",,"0","0",,"36.2155410396","37.1592813321"
"754",Ar Raqqah_Syria,SYR-ARQ,Ar Raqqah,SY,Syria,Provincial capital,,"0",,"0","1",,"35.9469989568","39.0369964446"
"755",Idlib_Syria,SYR-IDL,Idlib,SY,Syria,Provincial capital,,"0",,"0","1",,"35.9330040037","36.6409984267"
"756",Hamah_Syria,SYR-HAM,Hamah,SY,Syria,Provincial capital,,"0",,"0","1",,"35.1379979998","36.7520043688"
"757",Homs_Syria,SYR-HIM,Hims,SY,Syria,Other,,"0",,"0","0",,"34.7338710180","36.7181733860"
"758",Sinop_Turkey,TUR-SIN,Sinop,TU,Turkey,Provincial capital,,"0",,"44460","1",,"42.0229979276","35.1530013029"
"759",Kastamonu_Turkey,TUR-KST,Kastamonu,TU,Turkey,Provincial capital,,"0",,"0","1",,"41.3890020630","33.7830032950"
"760",Samsun_Turkey,TUR-SMS,Samsun,TU,Turkey,Provincial capital,,"0",,"44450","1",,"41.2929990350","36.3310023563"
"761",Amasya_Turkey,TUR-AMS,Amasya,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.6500030107","35.8350033150"
"762",Corum_Turkey,TUR-COR,Corum,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.5539999826","34.9640014230"
"763",Yozgat_Turkey,TUR-YZG,Yozgat,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.8179980048","34.8149972886"
"764",Simferopol'_Ukraine,UKR-KRM,Crimean,UP,Ukraine,Provincial capital,,"0",,"0","0",,"44.9620019440","34.1039974094"
"765",Ordu_Turkey,TUR-ORD,Ordu,TU,Turkey,Provincial capital,,"0",,"44420","1",,"40.9840019894","37.8759963549"
"766",Giresun_Turkey,TUR-GRS,Giresun,TU,Turkey,Provincial capital,,"0",,"44410","1",,"40.9130010600","38.3900043209"
"767",Tokat_Turkey,TUR-TOK,Tokat,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.3059960767","36.5630043234"
"768",Sivas_Turkey,TUR-SIV,Sivas,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.7479959348","37.0179993272"
"769",Bat'umi_Georgia,GEO-AJR,Ajaria,GG,Georgia,Provincial capital,,"5","100,000 to 249,999","44350","0",UN_Data_2010_2020,"41.6333249505","41.6333253395"
"770",Coruh_Turkey,TUR-ART,Artvin,TU,Turkey,Provincial capital,,"0",,"0","0",,"41.1830010539","41.8179963323"
"771",Rize_Turkey,TUR-RIZ,Rize,TU,Turkey,Provincial capital,,"0",,"44380","1",,"41.0200019665","40.5230042894"
"772",Trabzon_Turkey,TUR-TRB,Trabzon,TU,Turkey,Provincial capital,,"0",,"44390","1",,"41.0010029531","39.7179994319"
"773",Gumushane_Turkey,TUR-GMS,Gumshane,TU,Turkey,Provincial capital,,"0",,"0","0",,"40.4640000398","39.4839994151"
"774",Erzurum_Turkey,TUR-ERR,Erzurum,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.9040020137","41.2920003991"
"775",Erzincan_Turkey,TUR-ERZ,Erzincan,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.7400040669","39.5049963127"
"776",Nal'chik_Russia,RUS-KBK,Kabardino-Balkarskaya Resp.,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"43.4819970189","43.2860043541"
"777",Vladikavkaz_Russia,RUS-NOS,Respublika Severnaya Osetiya,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"43.0499969624","44.6666763889"
"778",Nazran_Russia,RUS-ING,Ingushskaya Respublika,RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"43.2330030242","44.7830013067"
"779",T'Bilisi_Georgia,GEO-TBL,T'bilisi,GG,Georgia,National and provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,"41.7218130346","44.7831274053"
"780",Kars_Turkey,TUR-KAR,Kars,TU,Turkey,Provincial capital,,"0",,"0","1",,"40.5929970343","43.0779963591"
"781",Yerevan_Armenia,ARM,Armenia,AM,Armenia,National capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,"40.2080310744","44.5326753340"
"782",Agri_Turkey,TUR-AGR,Agri,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.7240019626","43.0620033564"
"783",Tunceli_Turkey,TUR-TNC,Tunceli,TU,Turkey,Provincial capital,,"0",,"0","1",,"39.1166999361","39.5333012997"
"784",Bingol_Turkey,TUR-BNG,Bingol,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.8850039483","40.4980023562"
"785",Mus_Turkey,TUR-MUS,Mus,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.7299970597","41.5019973422"
"786",Bitlis_Turkey,TUR-BTL,Bitlis,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.3940000313","42.1229974440"
"787",Siirt_Turkey,TUR-SII,Siirt,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.9439999862","41.9329983738"
"788",Diyarbakir_Turkey,TUR-DYR,Diyarbakir,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.9140029288","40.2309994369"
"789",Mardin_Turkey,TUR-MRD,Mardin,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.3079969704","40.7500023616"
"790",Al-Hasakah_Syria,SYR-AHS,Al Hasakah,SY,Syria,Provincial capital,,"0",,"0","0",,"36.4930020298","40.7670033253"
"791",Dayr az Zawr_Syria,SYR-DAZ,Dayr az Zawr,SY,Syria,Provincial capital,,"0",,"0","1",,"35.3359980395","40.1540043584"
"792",Van_Turkey,TUR-VAN,Van,TU,Turkey,Provincial capital,,"0",,"0","1",,"38.4890040344","43.4089984288"
"793",Hakkari_Turkey,TUR-HKK,Hakkari,TU,Turkey,Provincial capital,,"0",,"0","1",,"37.5679979451","43.7509983770"
"794",Dahuk_Iraq,IRQ-DAH,Dahuk,IZ,Iraq,Provincial capital,,"0",,"0","1",,"36.8667000419","43.0000024213"
"795",Al Mawsil_Iraq,IRQ-NIN,Ninawa,IZ,Iraq,Other,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,"36.3355650137","43.1371263183"
"796",Arbil_Iraq,IRQ-IRB,Arbil,IZ,Iraq,Provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Habitat_2020,"36.1799999487","44.0160034121"
"797",Kirkuk_Iraq,IRQ-ATA,At Ta'min,IZ,Iraq,Provincial capital,,"0",,"0","0",,"35.4690000695","44.3909973268"
"798",Samarra_Iraq,IRQ-SAD,Salah ad Din,IZ,Iraq,Provincial capital,,"0",,"0","0",,"34.1939969632","43.8750004127"
"799",An Nabk_Saudi Arabia,SAU-AQR,Al Qurayyat,SA,Saudi Arabia,Provincial capital,,"0",,"0","0",,"31.3333019656","37.3332963357"
"800",At Tafilah_Jordan,JOR-ATF,At Tafilah,JO,Jordan,Provincial capital,,"0",,"0","1",,"30.8333339642","35.6000044388"
"801",Tabuk_Saudi Arabia,SAU-TAB,Tabuk,SA,Saudi Arabia,Provincial capital,,"3","500,000 to 999,999","0","1",UN_Data_2010_2020,"28.3833000707","36.6000033254"
"802",Ha'il_Saudi Arabia,SAU-HAI,Ha'il,SA,Saudi Arabia,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,"27.4667039555","41.7500014136"
"803",Buraydah_Saudi Arabia,SAU-AQA,Al Qasim,SA,Saudi Arabia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"26.3332979350","44.1333003810"
"804",As Suwayda_Syria,SYR-ASW,As Suwayda',SY,Syria,Provincial capital,,"0",,"0","0",,"32.7060000049","36.5660013979"
"805",Ma'an_Jordan,JOR-MAA,Ma'an,JO,Jordan,Provincial capital,,"0",,"0","1",,"30.1920030365","35.7360033779"
"806",Al Ghurdaqah_Egypt,EGY-ABA,Al Bahr al Ahmar,EG,Egypt,Provincial capital,,"0",,"47990","0",,"27.2332980250","33.8333043699"
"807",Medina_Saudi Arabia,SAU-AMD,Al Madinah,SA,Saudi Arabia,Other,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,"24.4299960700","39.6999994433"
"808",Haifa_Israel,ISR-HEF,Hefa,IS,Israel,Provincial capital,,"4","250,000 to 499,999","45080","0",UN_Data_2010_2020,"32.7666959358","35.0000014001"
"809",Ramla_Israel,ISR-HMR,Hamerkaz,IS,Israel,Provincial capital,,"0",,"0","0",,"31.9167000430","34.8667023269"
"810",Beersheba_Israel,ISR-HDR,Hadarom,IS,Israel,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"31.2499979881","34.8000033107"
"811",El'Arish_Egypt,EGY-SSI,Shamal Sina',EG,Egypt,Provincial capital,,"0",,"0","0",,"31.1333040417","33.8000044242"
"812",Tel Aviv-Yafo_Israel,ISR-TAV,Tel Aviv,IS,Israel,Provincial capital,,"4","250,000 to 499,999","45090","0",UN_Data_2010_2020,"32.0450039920","34.7699973172"
"813",Gaza City_Gaza Strip,ISR-GAZ,Gaza Strip,GZ,Gaza Strip,Other,,"0",,"0","0",,"31.5240030175","34.4459973576"
"814",Sidon_Lebanon,LBN-SAY,Sayda,LE,Lebanon,Provincial capital,,"0",,"45040","0",,"33.5833020253","35.4167013339"
