,id,title,date,address,thumbnail,division,division_url,latitude,longitude,SHAPE
36,http://www.loc.gov/item/75693245/,"Monhegan, Me.",1896,"Monhegan, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734m/pm002461.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.76231000000007,-69.32031999999998,"{'spatialReference': {'wkid': 4326}, 'x': -69.32031999999998, 'y': 43.76231000000007}"
925,http://www.loc.gov/item/77696328/,"Tennessee Centennial Exposition, Nashville, Tennessee, 1897.",1896,"Nashville, Tennessee",https://tile.loc.gov/storage-services/service/gmd/gmd396/g3964/g3964n/pm009003.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,36.16784000000007,-86.77815999999996,"{'spatialReference': {'wkid': 4326}, 'x': -86.77815999999996, 'y': 36.16784000000007}"
693,http://www.loc.gov/item/gm71005367/,"New Castle, Pennsylvania 1896",1896,"New Castle, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824n/pm008140.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.00197000000003,-80.34723999999994,"{'spatialReference': {'wkid': 4326}, 'x': -80.34723999999994, 'y': 41.00197000000003}"
695,http://www.loc.gov/item/75696509/,"New Kensington, Westmoreland County, Pennsylvania, 1896.",1896,"New Kensington, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824n/pm008150.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.568080000000066,-79.76719999999995,"{'spatialReference': {'wkid': 4326}, 'x': -79.76719999999995, 'y': 40.568080000000066}"
701,http://www.loc.gov/item/75696512/,"North East, Erie County, Pennsylvania, 1896.",1896,"North East, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824n/pm008200.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.21614000000005,-79.83410999999995,"{'spatialReference': {'wkid': 4326}, 'x': -79.83410999999995, 'y': 42.21614000000005}"
702,http://www.loc.gov/item/75696530/,"Oil City, Pennsylvania 1896.",1896,"Oil City, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824o/pm008210.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.42817000000008,-79.71195999999998,"{'spatialReference': {'wkid': 4326}, 'x': -79.71195999999998, 'y': 41.42817000000008}"
265,http://www.loc.gov/item/75696565/, View of the city of Providence as seen from the dome of the new State House.,1896,"Providence, Rhode Island",https://tile.loc.gov/storage-services/service/gmd/gmd377/g3774/g3774p/pm008810.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.823870000000056,-71.41198999999995,"{'spatialReference': {'wkid': 4326}, 'x': -71.41198999999995, 'y': 41.823870000000056}"
1446,http://www.loc.gov/item/75693113/,"Santa Barbara, California 1896.",1896,"Santa Barbara, California",https://tile.loc.gov/storage-services/service/gmd/gmd436/g4364/g4364s/pm000460.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,34.421380000000056,-119.70202999999998,"{'spatialReference': {'wkid': 4326}, 'x': -119.70202999999998, 'y': 34.421380000000056}"
861,http://www.loc.gov/item/75696696/,"Sistersville, West Virginia 1896.",1896,"Sistersville, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894s/pm010111.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.56409000000008,-80.99725999999998,"{'spatialReference': {'wkid': 4326}, 'x': -80.99725999999998, 'y': 39.56409000000008}"
1293,http://www.loc.gov/item/75694662/,Saint Louis in 1896.,1896,"St Louis, Missouri",https://tile.loc.gov/storage-services/service/gmd/gmd416/g4164/g4164s/pm004440.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.62775000000005,-90.19955999999996,"{'spatialReference': {'wkid': 4326}, 'x': -90.19955999999996, 'y': 38.62775000000005}"
1294,http://www.loc.gov/item/75694663/,St. Louis in 1896.,1896,"St Louis, Missouri",https://tile.loc.gov/storage-services/service/gmd/gmd416/g4164/g4164s/pm004450.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.62775000000005,-90.19955999999996,"{'spatialReference': {'wkid': 4326}, 'x': -90.19955999999996, 'y': 38.62775000000005}"
14,http://www.loc.gov/item/75696740/,St. Thomas.,1896,"St. Thomas, Ontario",https://tile.loc.gov/storage-services/service/gmd/gmd3/g3464/g3464s/pm010740.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.77922600000005,-81.19273399999997,"{'spatialReference': {'wkid': 4326}, 'x': -81.19273399999997, 'y': 42.77922600000005}"
758,http://www.loc.gov/item/gm71005344/,"Tidioute, Warren County, Pennsylvania 1896",1896,"Tidioute, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824t/pm008580.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.683520000000044,-79.40975999999995,"{'spatialReference': {'wkid': 4326}, 'x': -79.40975999999995, 'y': 41.683520000000044}"
759,http://www.loc.gov/item/75696546/,"Tionesta, Forest County, Pa. 1896.",1896,"Tionesta, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824t/pm008591.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.49485000000004,-79.45656999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.45656999999994, 'y': 41.49485000000004}"
764,http://www.loc.gov/item/75696545/,"Titusville, Pennsylvania 1896.",1896,"Titusville, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824t/pm008610.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.62678000000005,-79.67336999999998,"{'spatialReference': {'wkid': 4326}, 'x': -79.67336999999998, 'y': 41.62678000000005}"
771,http://www.loc.gov/item/75696552/,"Verona & Oakmont, Allegheny County, Pennsylvania 1896.",1896,"Verona, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824v/pm008680.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.50641000000007,-79.84417999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.84417999999994, 'y': 40.50641000000007}"
1149,http://www.loc.gov/item/73693121/,"Wyandotte, Michigan 1896",1896,"Wyandotte, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114w/pm003790.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.20160000000004,-83.14999999999998,"{'spatialReference': {'wkid': 4326}, 'x': -83.14999999999998, 'y': 42.20160000000004}"
531,http://www.loc.gov/item/75694715/,"Asbury Park, Ocean Grove and vicinity, New Jersey 1897.",1897,"Asbury Park, New Jersey",https://tile.loc.gov/storage-services/service/gmd/gmd381/g3814/g3814a/pm005030.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.21706000000006,-74.01299999999998,"{'spatialReference': {'wkid': 4326}, 'x': -74.01299999999998, 'y': 40.21706000000006}"
430,http://www.loc.gov/item/75694804/,"Birds eye view of that portion of the 23rd and 24th wards of the city of New York, lying westerly of the New York and Harlem Railroad, and of the Grand Boulevard and Concourse connecting Manhattan Island with the park system north of the Harlem River.",1897,"Bronx, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005400.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.82600000000008,-73.92308999999995,"{'spatialReference': {'wkid': 4326}, 'x': -73.92308999999995, 'y': 40.82600000000008}"
434,http://www.loc.gov/item/91683425/,"Bird's-eye view of the borough of Brooklyn : showing parks, cemeteries, principal buildings, and suburbs",1897,"Brooklyn Village, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005413.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.69538000000006,-73.99374999999998,"{'spatialReference': {'wkid': 4326}, 'x': -73.99374999999998, 'y': 40.69538000000006}"
432,http://www.loc.gov/item/76692278/,"Bird's-eye-view of the borough of Brooklyn showing parks, cemeteries, principal buildings, suburbs.",1897,"Brooklyn Village, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005411.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.69538000000006,-73.99374999999998,"{'spatialReference': {'wkid': 4326}, 'x': -73.99374999999998, 'y': 40.69538000000006}"
597,http://www.loc.gov/item/73693122/,"Canonsburg, Washington County, Pennsylvania 1897",1897,"Canonsburg, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824c/pm007460.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.25917000000004,-80.18469999999996,"{'spatialReference': {'wkid': 4326}, 'x': -80.18469999999996, 'y': 40.25917000000004}"
599,http://www.loc.gov/item/73693124/,"Carnegie, Allegheny County, Pennsylvania 1897",1897,"Carnegie, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824c/pm007480.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.40488000000005,-80.09144999999995,"{'spatialReference': {'wkid': 4326}, 'x': -80.09144999999995, 'y': 40.40488000000005}"
598,http://www.loc.gov/item/77696252/,"Carnegie, Allegheny County, Pennsylvania, 1897.",1897,"Carnegie, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824c/pm020545.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.40488000000005,-80.09144999999995,"{'spatialReference': {'wkid': 4326}, 'x': -80.09144999999995, 'y': 40.40488000000005}"
601,http://www.loc.gov/item/75694955/,"Charleroi, Washington County, Pennsylvania 1897.",1897,"Charleroi, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824c/pm007500.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.136790000000076,-79.89690999999993,"{'spatialReference': {'wkid': 4326}, 'x': -79.89690999999993, 'y': 40.136790000000076}"
1070,http://www.loc.gov/item/84694897/,"All elevated trains in Chicago stop at the Chicago Rock Island and Pacific Railway Station, only one on the Loop",1897,"Chicago, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104c/pm001523.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.884250000000065,-87.63244999999995,"{'spatialReference': {'wkid': 4326}, 'x': -87.63244999999995, 'y': 41.884250000000065}"
612,http://www.loc.gov/item/73693125/,"Connellsville, Fayette County, Pennsylvania 1897",1897,"Connellsville, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824c/pm007570.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.01782000000003,-79.58848999999998,"{'spatialReference': {'wkid': 4326}, 'x': -79.58848999999998, 'y': 40.01782000000003}"
621,http://www.loc.gov/item/75694962/,"Duquesne, Allegheny County, Pennsylvania 1897.",1897,"Duquesne, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824d/pm007660.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.37309000000005,-79.84694999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.84694999999994, 'y': 40.37309000000005}"
626,http://www.loc.gov/item/75694968/,"Elizabeth and West Elizabeth, Allegheny County, Pennsylvania 1897.",1897,"Elizabeth, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824e/pm007700.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.274410000000046,-79.88384999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.88384999999994, 'y': 40.274410000000046}"
842,http://www.loc.gov/item/75696679/,"Elkins, Randolph County, W.Va. 1897.",1897,"Elkins, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894e/pm009930.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.92402000000004,-79.84448999999995,"{'spatialReference': {'wkid': 4326}, 'x': -79.84448999999995, 'y': 38.92402000000004}"
628,http://www.loc.gov/item/75694969/,"Emlenton, Venango County, Pennsylvania 1897.",1897,"Emlenton, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824e/pm007710.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.17721000000006,-79.70749999999998,"{'spatialReference': {'wkid': 4326}, 'x': -79.70749999999998, 'y': 41.17721000000006}"
843,http://www.loc.gov/item/75696681/,"Fairmont and Palatine, West Virginia 1897.",1897,"Fairmont, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894f/pm009931.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.48157000000003,-80.14719999999994,"{'spatialReference': {'wkid': 4326}, 'x': -80.14719999999994, 'y': 39.48157000000003}"
656,http://www.loc.gov/item/75694993/,"Irwin, Pennsylvania 1897.",1897,"Irwin, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824i/pm007930.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.33160000000004,-79.71111999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.71111999999994, 'y': 40.33160000000004}"
657,http://www.loc.gov/item/75694994/,"Jeannette, Westmoreland County, Pennsylvania, 1897.",1897,"Jeannette, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824j/pm007940.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.32674000000003,-79.61592999999993,"{'spatialReference': {'wkid': 4326}, 'x': -79.61592999999993, 'y': 40.32674000000003}"
847,http://www.loc.gov/item/75696684/,"Mannington, West Virginia 1897.",1897,"Mannington, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894m/pm009990.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.531540000000064,-80.34226999999998,"{'spatialReference': {'wkid': 4326}, 'x': -80.34226999999998, 'y': 39.531540000000064}"
1133,http://www.loc.gov/item/75694628/,"Lake Superior's Queen City (Marquette, Mich.) 1897.",1897,"Marquette, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114m/pm003600.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,46.545840000000055,-87.41262999999998,"{'spatialReference': {'wkid': 4326}, 'x': -87.41262999999998, 'y': 46.545840000000055}"
668,http://www.loc.gov/item/75694997/,"McDonald, Washington County, Pennsylvania 1897.",1897,"McDonald, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824m/pm007980.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.36898000000008,-80.23493999999994,"{'spatialReference': {'wkid': 4326}, 'x': -80.23493999999994, 'y': 40.36898000000008}"
848,http://www.loc.gov/item/75696685/,"Morgantown, West Virginia 1897.",1897,"Morgantown, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894m/pm010000.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.63053000000008,-79.95770999999996,"{'spatialReference': {'wkid': 4326}, 'x': -79.95770999999996, 'y': 39.63053000000008}"
212,http://www.loc.gov/item/74693148/,"Newton Centre, Massachusetts 1897.",1897,"Newton Center, Newton, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764n/pm003124.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.33065000000005,-71.19949999999994,"{'spatialReference': {'wkid': 4326}, 'x': -71.19949999999994, 'y': 42.33065000000005}"
214,http://www.loc.gov/item/74693149/,"Wards 1 and 7, Newton, Massachusetts 1897.",1897,"Newton, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764n/pm003123.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.338550000000055,-71.20709999999997,"{'spatialReference': {'wkid': 4326}, 'x': -71.20709999999997, 'y': 42.338550000000055}"
717,http://www.loc.gov/item/2006625070/, League Island U.S. Navy Yard Philadelphia,1897,"Philadelphia, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824p/pm011500.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.95222000000007,-75.16217999999998,"{'spatialReference': {'wkid': 4326}, 'x': -75.16217999999998, 'y': 39.95222000000007}"
856,http://www.loc.gov/item/75696692/,"Bird's eye view of Philippi, West Virginia 1897.",1897,"Philippi, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894p/pm010090.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.15318000000008,-80.04123999999996,"{'spatialReference': {'wkid': 4326}, 'x': -80.04123999999996, 'y': 39.15318000000008}"
1295,http://www.loc.gov/item/75694664/, [St. Louis.,1897,"St Louis, Missouri",https://tile.loc.gov/storage-services/service/gmd/gmd416/g4164/g4164s/pm004460.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.62775000000005,-90.19955999999996,"{'spatialReference': {'wkid': 4326}, 'x': -90.19955999999996, 'y': 38.62775000000005}"
766,http://www.loc.gov/item/75696548/,"Turtle Creek, Allegheny County, Pennsylvania 1897.",1897,"Turtle Creek, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824t/pm008642.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.40557000000007,-79.82386999999994,"{'spatialReference': {'wkid': 4326}, 'x': -79.82386999999994, 'y': 40.40557000000007}"
769,http://www.loc.gov/item/75696551/,"Uniontown, Pennsylvania, 1897.",1897,"Uniontown, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824u/pm008660.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.902100000000075,-79.72417999999999,"{'spatialReference': {'wkid': 4326}, 'x': -79.72417999999999, 'y': 39.902100000000075}"
775,http://www.loc.gov/item/75696553/,"Washington, Pennsylvania, 1897.",1897,"Washington, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824w/pm008690.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.16763000000003,-80.24583999999999,"{'spatialReference': {'wkid': 4326}, 'x': -80.24583999999999, 'y': 40.16763000000003}"
772,http://www.loc.gov/item/75696554/,"Waynesburg, Greene County, Pennsylvania, 1897.",1897,"Waynesburg, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824w/pm008700.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.89645000000007,-80.18575999999996,"{'spatialReference': {'wkid': 4326}, 'x': -80.18575999999996, 'y': 39.89645000000007}"
779,http://www.loc.gov/item/75696557/,"Wilmerding, Allegheny County, Pennsylvania 1897.",1897,"Wilmerding, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824w/pm008740.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.393260000000055,-79.80841999999996,"{'spatialReference': {'wkid': 4326}, 'x': -79.80841999999996, 'y': 40.393260000000055}"
581,http://www.loc.gov/item/74693216/,"Bernville, Pennsylvania.",1898,"Bernville, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824b/pm007371.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.431710000000066,-76.11307999999997,"{'spatialReference': {'wkid': 4326}, 'x': -76.11307999999997, 'y': 40.431710000000066}"
1063,http://www.loc.gov/item/75693212/, Bird's-eye-view of the business district of Chicago.,1898,"Chicago, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104c/pm001530.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.884250000000065,-87.63244999999995,"{'spatialReference': {'wkid': 4326}, 'x': -87.63244999999995, 'y': 41.884250000000065}"
840,http://www.loc.gov/item/75696677/,"Clarksburg, West Virginia 1898.",1898,"Clarksburg, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894c/pm009901.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.27944000000008,-80.34016999999994,"{'spatialReference': {'wkid': 4326}, 'x': -80.34016999999994, 'y': 39.27944000000008}"
841,http://www.loc.gov/item/75696678/,"Davis, Tucker County, West Virginia 1898.",1898,"Davis, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894d/pm009920.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.12885000000006,-79.46492999999998,"{'spatialReference': {'wkid': 4326}, 'x': -79.46492999999998, 'y': 39.12885000000006}"
368,http://www.loc.gov/item/81694085/,"Depew, N.Y.",1898,"Depew, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804d/pm005551.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.904870000000074,-78.68641999999994,"{'spatialReference': {'wkid': 4326}, 'x': -78.68641999999994, 'y': 42.904870000000074}"
280,http://www.loc.gov/item/99462706/,"Derby, Shelton, and East Derby, Conn., 1898.",1898,"Derby, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784d/pm000809.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.32345000000004,-73.08964999999995,"{'spatialReference': {'wkid': 4326}, 'x': -73.08964999999995, 'y': 41.32345000000004}"
164,http://www.loc.gov/item/75694569/,"East Walpole, Norfolk County, Mass. 1898.",1898,"East Walpole, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764e/pm002880.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.15473000000003,-71.20618999999994,"{'spatialReference': {'wkid': 4326}, 'x': -71.20618999999994, 'y': 42.15473000000003}"
624,http://www.loc.gov/item/75694965/,"Edinboro, Pa. 1898.",1898,"Edinboro, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824e/pm007680.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.87576000000007,-80.13155999999998,"{'spatialReference': {'wkid': 4326}, 'x': -80.13155999999998, 'y': 41.87576000000007}"
543,http://www.loc.gov/item/75694724/,"Elizabeth, N.J. 1898.",1898,"Elizabeth, New Jersey",https://tile.loc.gov/storage-services/service/gmd/gmd381/g3814/g3814e/pm005140.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.66381000000007,-74.21143999999998,"{'spatialReference': {'wkid': 4326}, 'x': -74.21143999999998, 'y': 40.66381000000007}"
844,http://www.loc.gov/item/75696682/,"Grafton, West Virginia 1898.",1898,"Grafton, West Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd389/g3894/g3894g/pm009950.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.34125000000006,-80.02472999999998,"{'spatialReference': {'wkid': 4326}, 'x': -80.02472999999998, 'y': 39.34125000000006}"
1476,http://www.loc.gov/item/98508658/,"Panoramic view of Milwaukee, Wis. Taken from City Hall tower",1898,"Milwaukee, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124m/pm010472.gif,Prints and Photographs,https://www.loc.gov/rr/print/,43.042230000000075,-87.90689999999995,"{'spatialReference': {'wkid': 4326}, 'x': -87.90689999999995, 'y': 43.042230000000075}"
679,http://www.loc.gov/item/75693032/,"Mohnsville, Pennsylvania 1898.",1898,"Mohnton, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824m/pm008051.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.28334000000007,-75.98547999999994,"{'spatialReference': {'wkid': 4326}, 'x': -75.98547999999994, 'y': 40.28334000000007}"
428,http://www.loc.gov/item/2010588786/,"National Prohibition Park, Westerleigh, borough of Richmond, Staten Island, New York City",1898,New York,https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm020400.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.71455000000003,-74.00713999999994,"{'spatialReference': {'wkid': 4326}, 'x': -74.00713999999994, 'y': 40.71455000000003}"
694,http://www.loc.gov/item/75696510/,"Newmanstown and Sheridan, Pennsylvania 1898.",1898,"Newmanstown, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824n/pm008170.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.35256000000004,-76.20999999999998,"{'spatialReference': {'wkid': 4326}, 'x': -76.20999999999998, 'y': 40.35256000000004}"
736,http://www.loc.gov/item/74693142/,"The city of Reading, Pennsylvania 1898.",1898,"Reading, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824r/pm008371.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.33662000000004,-75.92783999999995,"{'spatialReference': {'wkid': 4326}, 'x': -75.92783999999995, 'y': 40.33662000000004}"
1016,http://www.loc.gov/item/75694927/,"Sandusky, Ohio.",1898,"Sandusky, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084s/pm007070.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.44876000000005,-82.70736999999997,"{'spatialReference': {'wkid': 4326}, 'x': -82.70736999999997, 'y': 41.44876000000005}"
1447,http://www.loc.gov/item/75693115/,"Santa Barbara, California 1898.",1898,"Santa Barbara, California",https://tile.loc.gov/storage-services/service/gmd/gmd436/g4364/g4364s/pm000470.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,34.421380000000056,-119.70202999999998,"{'spatialReference': {'wkid': 4326}, 'x': -119.70202999999998, 'y': 34.421380000000056}"
749,http://www.loc.gov/item/76695289/,"Bird's eye view of Sinking Spring, Pennsylvania.",1898,"Sinking Spring, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824s/pm008501.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.32546000000008,-76.01683999999995,"{'spatialReference': {'wkid': 4326}, 'x': -76.01683999999995, 'y': 40.32546000000008}"
773,http://www.loc.gov/item/2013589300/,"Wernersville, Pennsylvania.",1898,"Wernersville, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824w/pm020515.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.33036000000004,-76.08368999999993,"{'spatialReference': {'wkid': 4326}, 'x': -76.08368999999993, 'y': 40.33036000000004}"
256,http://www.loc.gov/item/75694610/,"Winchester, Massachusetts 1898.",1898,"Winchester, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764w/pm003300.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.44945000000007,-71.14601999999996,"{'spatialReference': {'wkid': 4326}, 'x': -71.14601999999996, 'y': 42.44945000000007}"
781,http://www.loc.gov/item/2012585020/,"Womelsdorf, Pennsylvania.",1898,"Womelsdorf, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824w/pm020510.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.364490000000046,-76.18884999999995,"{'spatialReference': {'wkid': 4326}, 'x': -76.18884999999995, 'y': 40.364490000000046}"
980,http://www.loc.gov/item/75694911/,"Barnesville, Ohio 1899.",1899,"Barnesville, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084b/pm006790.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.988710000000026,-81.17704999999995,"{'spatialReference': {'wkid': 4326}, 'x': -81.17704999999995, 'y': 39.988710000000026}"
148,http://www.loc.gov/item/75694558/,Boston 1899.,1899,"Boston, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764b/pm002790.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.35866000000004,-71.05673999999993,"{'spatialReference': {'wkid': 4326}, 'x': -71.05673999999993, 'y': 42.35866000000004}"
